169       0,3,19,28,27,19,3,0,1,29,36,34,33,36,33,5,15,36,26,1,0,17,36,22,22,36,5,0,0,1,33,30,1,6,0,0,0,1,34,30,0,0,0,0,0,19,36,20,0,0,0,0,8,36,31,3,0,0,0,2,31,36,10,0,0,0,0,20,36,22,0,0,0,0,8,36,32,2,0,0,0,1,31,35,8,0,0,0,0,21,36,18,0,0,0,0,9,36,27,0,0,0,0,0,27,36,28,24,24,24,24,15,24,31,35,36,36,36,36,21,0,0,0,0,0,0,0,0
170       0,0,6,17,18,8,0,0,0,17,36,36,36,36,19,0,6,36,30,8,11,33,36,4,17,36,8,0,0,17,36,12,23,36,6,0,0,12,36,12,20,36,9,0,0,21,36,8,6,35,33,15,20,36,27,0,0,29,36,36,36,36,13,0,16,36,24,8,15,35,30,0,31,33,1,0,0,23,36,6,36,24,0,0,0,18,36,12,36,24,0,0,0,20,36,6,34,32,1,0,3,32,31,0,19,36,31,24,32,36,13,0,0,19,33,36,29,13,0,0,0,0,0,0,0,0,0,0
171       0,0,8,17,13,2,0,0,1,24,36,36,36,33,6,0,21,36,23,10,21,35,32,1,34,29,0,0,0,14,36,13,36,24,0,0,0,6,36,17,36,24,0,0,0,6,36,15,36,21,0,0,0,8,36,15,36,22,0,0,0,9,36,16,36,21,0,0,0,7,36,18,36,23,0,0,0,10,36,16,36,21,0,0,0,11,36,14,36,21,0,6,22,19,36,12,34,28,1,7,36,36,36,10,20,36,29,13,33,36,32,1,1,24,34,36,36,36,30,0,0,0,2,10,7,10,10,0
172       2,12,13,13,12,12,14,9,18,36,36,36,36,36,36,26,18,36,23,12,14,16,13,7,18,36,10,0,0,0,0,0,18,36,9,0,0,0,0,0,18,36,7,0,0,0,0,0,18,36,36,36,35,23,3,0,17,36,35,26,33,36,26,0,1,12,6,0,1,26,36,8,0,0,0,0,0,10,36,17,0,0,0,0,0,6,36,20,20,20,0,0,0,7,36,18,31,34,3,0,0,16,36,11,20,36,29,13,18,35,32,1,2,27,36,36,36,33,6,0,0,1,10,12,11,2,0,0
173       2,30,34,20,18,20,21,13,10,36,36,36,36,36,36,24,14,36,20,6,6,6,6,1,18,36,11,0,0,0,0,0,18,36,10,0,0,0,0,0,18,36,20,18,24,14,0,0,18,36,36,36,36,36,26,1,14,35,30,5,8,26,36,18,0,3,1,0,0,3,36,26,0,0,0,0,0,0,34,29,0,0,0,0,0,0,36,24,10,25,0,0,0,0,36,24,29,36,7,0,0,12,36,16,16,36,33,23,27,35,33,2,0,19,36,36,36,28,6,0,0,0,2,7,6,0,0,0
174       0,0,6,19,24,23,6,0,0,12,35,36,36,36,35,7,3,35,33,11,2,16,36,28,13,36,13,0,0,0,27,30,3,15,1,0,0,0,28,30,0,0,0,0,0,11,36,24,0,0,0,0,3,34,34,4,0,0,0,0,26,36,12,0,0,0,0,11,36,24,0,0,0,0,3,32,32,2,0,0,0,1,28,35,8,0,0,0,0,18,36,19,0,0,0,0,8,36,28,1,0,0,0,0,27,36,29,24,26,30,25,11,29,36,36,36,36,36,32,12,2,3,0,0,0,0,0,0
175       0,0,7,15,14,4,0,0,0,18,36,36,36,35,10,0,6,35,33,14,15,34,34,2,17,36,13,0,0,15,36,12,21,36,6,0,0,8,36,18,16,36,13,0,0,16,36,12,4,34,33,10,14,35,33,2,0,21,36,36,36,36,19,0,3,33,35,22,22,35,32,3,17,36,16,0,0,14,36,17,24,36,2,0,0,1,34,26,24,36,1,0,0,0,36,28,19,36,14,0,0,11,36,21,4,33,33,12,15,34,36,7,0,10,34,36,36,35,13,0,0,0,3,12,12,3,0,0
176       0,0,5,16,17,8,0,0,0,18,36,36,36,36,25,1,6,36,33,10,8,24,36,19,16,36,11,0,0,1,35,28,0,5,0,0,0,1,36,27,0,0,0,0,0,12,36,19,0,0,0,0,2,33,35,4,0,0,0,0,22,36,19,0,0,0,0,11,36,30,1,0,0,0,2,31,36,7,0,0,0,0,20,36,18,0,0,0,0,8,36,30,1,0,0,0,1,30,35,7,0,0,0,0,15,36,32,10,12,12,11,7,19,36,36,36,36,36,36,28,6,12,12,12,12,12,12,8
177       6,22,24,24,24,25,30,21,20,36,36,36,36,36,36,19,20,36,10,0,0,0,0,0,18,36,6,0,0,0,0,0,19,36,8,0,0,0,0,0,22,36,17,18,20,20,8,0,24,36,36,36,36,36,30,2,16,34,26,8,7,27,36,19,0,0,0,0,0,6,36,30,0,0,0,0,0,2,36,30,0,0,0,0,0,0,36,30,8,21,3,0,0,3,36,30,27,36,11,0,0,6,36,28,14,36,33,16,14,31,36,12,0,23,36,36,36,35,16,0,0,0,5,12,12,3,0,0
178       9,28,30,30,30,30,31,27,15,36,36,32,30,33,34,21,15,36,17,0,0,0,0,0,16,36,14,0,0,0,0,0,18,36,12,0,0,0,0,0,18,36,24,22,28,23,5,0,19,36,36,36,36,36,35,5,10,31,25,7,2,25,36,24,0,0,0,0,0,4,36,30,0,0,0,0,0,2,35,30,0,0,0,0,0,1,36,30,11,23,2,0,0,2,36,30,28,36,11,0,0,10,36,26,15,36,36,30,20,35,36,7,0,20,36,36,36,32,11,0,0,0,3,11,10,1,0,0
179       0,0,0,0,20,20,1,0,0,0,0,15,36,33,3,0,0,0,4,34,35,9,0,0,0,0,24,36,15,0,0,0,0,6,36,28,0,0,0,0,0,22,36,7,0,0,0,0,1,34,32,6,7,0,0,0,11,36,36,36,36,30,6,0,20,36,35,21,25,36,31,2,24,36,11,0,0,15,36,13,29,31,0,0,0,3,36,18,27,33,0,0,0,5,36,18,19,36,11,0,0,19,36,11,7,36,33,14,19,36,32,0,0,15,36,36,36,33,8,0,0,0,8,12,12,5,0,0
180       0,2,20,32,33,15,0,0,0,29,36,33,34,36,19,0,10,36,23,1,2,29,36,2,18,36,7,0,0,15,36,9,18,36,3,0,0,14,36,9,14,36,19,0,0,27,35,2,2,32,36,21,27,36,20,0,0,28,36,36,36,36,14,0,9,36,30,11,15,35,33,1,22,36,5,0,0,16,36,10,30,30,0,0,0,6,36,17,30,33,0,0,0,8,36,15,20,36,12,0,0,26,36,5,5,34,33,19,25,36,24,0,0,10,34,36,36,29,3,0,0,0,2,12,9,0,0,0
181       0,5,20,29,26,15,0,0,2,34,36,28,33,36,17,0,14,36,17,0,3,31,33,0,22,36,1,0,0,18,36,6,24,36,0,0,0,18,36,6,16,36,16,0,3,31,32,0,2,33,36,22,30,36,15,0,1,31,36,36,36,36,10,0,13,36,26,7,12,35,32,0,27,34,2,0,0,19,36,8,32,26,0,0,0,12,36,12,30,28,0,0,0,14,36,10,23,36,10,0,4,33,35,2,6,35,35,20,31,36,18,0,0,10,34,36,36,24,0,0,0,0,3,8,7,0,0,0
182       0,0,11,18,16,7,0,0,1,26,36,36,36,36,20,0,16,36,33,15,16,32,36,11,28,36,4,0,0,9,36,22,19,24,0,0,0,1,36,24,0,0,0,0,0,14,36,19,0,0,0,0,5,34,34,4,0,0,0,0,27,36,16,0,0,0,0,14,36,28,0,0,0,0,4,34,35,6,0,0,0,0,26,36,16,0,0,0,0,16,36,28,0,0,0,0,4,34,35,5,0,0,0,0,24,36,23,6,6,6,9,4,35,36,36,36,36,36,36,24,12,12,12,12,12,12,12,8
183       0,1,23,30,32,24,5,0,0,23,36,36,36,36,33,5,5,36,32,7,2,21,36,20,13,36,15,0,0,1,35,28,18,36,12,0,0,0,35,28,11,36,20,0,0,10,36,21,1,32,36,25,25,35,35,6,0,21,36,36,36,36,31,1,6,36,33,15,12,28,36,14,19,36,12,0,0,6,36,26,24,36,2,0,0,0,31,30,24,36,1,0,0,0,34,26,22,36,10,0,0,10,36,17,9,36,34,20,24,35,34,4,0,15,34,36,36,31,7,0,0,0,2,8,7,0,0,0
184       0,0,2,11,11,2,0,0,0,15,35,36,36,33,9,0,11,36,31,14,14,31,36,11,23,36,5,0,0,3,36,29,24,36,0,0,0,0,31,30,24,36,0,0,0,0,30,30,24,36,4,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,19,36,6,0,0,0,30,30,18,36,6,0,0,0,25,30,18,36,6,0,0,0,24,30,13,36,17,0,0,3,33,30,2,30,33,23,20,32,36,13,0,3,24,35,36,31,13,0,0,0,0,0,0,0,0,0
185       4,18,18,18,18,18,18,12,12,36,36,36,36,36,36,30,12,36,19,6,6,6,6,4,12,36,12,0,0,0,0,0,12,36,15,0,0,0,0,0,12,36,19,4,6,2,0,0,7,36,36,36,36,33,10,0,5,34,36,20,14,30,36,11,0,1,4,0,0,3,34,29,0,0,0,0,0,0,26,30,0,0,0,0,0,0,24,30,9,33,11,0,0,0,24,30,5,36,24,0,0,1,33,30,0,24,36,21,20,31,36,14,0,1,21,35,36,30,13,0,0,0,0,0,0,0,0,0
186       0,0,0,10,12,6,0,0,0,3,29,36,36,35,17,0,0,27,36,18,13,30,36,11,4,36,25,0,0,6,36,27,8,36,18,0,0,0,33,30,4,36,26,0,0,4,36,29,0,24,36,16,13,30,36,11,0,6,36,36,36,36,32,0,0,23,36,23,14,28,36,14,4,36,26,0,0,3,34,30,12,36,14,0,0,0,22,30,10,36,14,0,0,0,24,30,2,35,30,0,0,3,34,30,0,18,36,24,19,31,36,13,0,0,17,34,36,32,13,0,0,0,0,0,0,0,0,0
187       36,36,35,24,18,11,0,0,23,33,36,36,36,36,28,6,2,33,33,14,6,18,36,29,11,36,16,0,0,0,22,30,12,36,12,0,0,0,18,30,12,36,12,0,0,0,18,30,12,36,12,0,0,0,18,30,12,36,17,0,0,0,18,30,12,36,18,0,0,0,18,30,12,36,18,0,0,0,18,30,12,36,18,0,0,0,14,30,9,36,18,0,0,0,18,30,3,36,25,0,0,0,25,30,0,22,36,25,21,28,36,24,0,0,15,27,34,30,17,1,0,0,0,0,0,0,0,0
188       0,0,0,5,33,35,6,0,0,0,1,28,36,17,0,0,0,0,18,36,24,0,0,0,0,3,35,34,3,0,0,0,0,19,36,17,0,0,0,0,0,31,34,2,0,0,0,0,6,36,35,27,29,19,2,0,14,36,36,35,34,36,30,2,18,36,23,1,1,21,36,17,23,36,7,0,0,1,35,28,24,36,3,0,0,0,31,30,16,36,12,0,0,4,36,26,4,35,33,12,8,27,36,15,0,10,35,36,36,36,25,0,0,0,4,15,18,8,0,0,0,0,0,0,0,0,0,0
189       1,28,36,36,36,35,14,0,18,36,23,7,11,33,36,6,30,32,0,0,0,10,36,17,30,30,0,0,0,6,36,22,30,30,0,0,0,6,36,24,30,30,0,0,0,6,36,24,30,30,0,0,0,6,36,24,30,30,0,0,0,5,36,24,30,30,0,0,0,0,36,24,30,30,0,0,0,0,36,24,29,30,0,0,0,0,36,24,24,35,3,0,0,6,36,22,12,36,28,9,11,30,36,9,0,20,36,36,36,36,18,0,0,0,6,17,16,6,0,0,0,0,0,0,0,0,0,0
190       0,15,35,36,36,34,9,0,6,36,29,9,12,35,30,0,18,36,6,0,0,21,36,5,24,36,0,0,0,12,36,12,23,36,2,0,0,16,36,7,15,36,18,0,3,31,33,0,2,33,36,32,34,36,15,0,2,32,36,33,36,36,22,0,18,36,17,0,3,27,36,6,28,32,0,0,0,9,36,14,30,26,0,0,0,6,36,18,30,28,0,0,0,6,36,17,24,35,4,0,0,17,36,9,10,36,31,15,21,35,31,1,0,19,36,36,36,32,6,0,0,0,5,12,11,1,0,0
191       0,26,36,36,36,35,6,0,14,36,22,5,13,35,27,0,25,34,1,0,0,22,36,2,30,30,0,0,0,18,36,6,27,33,1,0,0,21,36,2,16,36,21,1,8,34,29,0,2,31,36,36,36,36,10,0,5,35,36,30,33,36,21,0,23,35,10,0,2,28,36,3,32,27,0,0,0,13,36,11,36,24,0,0,0,6,36,12,32,26,0,0,0,11,36,12,27,35,4,0,0,24,36,4,11,36,32,19,26,36,24,0,0,18,35,36,36,25,3,0,0,0,3,6,4,0,0,0
192       0,14,34,36,36,27,3,0,9,36,31,18,25,36,23,0,25,35,4,0,0,29,36,2,30,30,0,0,0,19,36,8,30,31,0,0,0,18,36,6,23,36,11,0,1,30,34,0,9,36,35,25,30,36,19,0,1,33,36,36,36,36,17,0,19,36,22,7,10,33,35,4,32,32,0,0,0,13,36,14,36,24,0,0,0,6,36,18,36,25,0,0,0,6,36,18,30,33,1,0,0,13,36,14,18,36,25,8,13,33,35,3,1,26,36,36,36,35,14,0,0,0,10,12,12,6,0,0
193       0,19,36,36,36,33,6,0,8,36,29,13,17,35,32,1,23,36,3,0,0,18,36,10,30,30,0,0,0,8,36,16,27,36,2,0,0,12,36,12,19,36,16,0,1,28,36,5,3,32,36,32,34,36,23,0,1,31,36,36,36,36,27,0,18,36,21,2,3,26,36,13,27,33,1,0,0,4,36,22,30,30,0,0,0,0,36,27,30,31,0,0,0,0,36,25,23,36,6,0,0,9,36,20,12,36,32,14,15,33,35,6,0,20,36,36,36,35,14,0,0,0,6,12,12,2,0,0
194       0,0,0,0,0,0,0,0,36,36,36,36,30,13,0,0,36,28,18,19,31,36,13,0,36,18,0,0,1,30,31,0,36,18,0,0,0,20,36,0,22,18,0,0,2,31,31,0,33,28,18,19,31,36,13,0,36,36,36,36,36,31,1,0,36,17,0,2,15,35,19,0,36,13,0,0,0,20,34,1,34,11,0,0,0,12,36,11,36,18,0,0,0,17,36,9,36,18,0,0,5,33,32,1,36,28,20,25,34,35,9,0,36,36,36,36,27,9,0,0,6,6,6,1,0,0,0,0
195       0,0,9,22,24,19,3,0,0,14,36,35,31,36,30,3,2,34,30,3,0,12,36,20,11,36,14,0,0,0,30,27,12,36,13,0,0,0,32,27,4,36,28,1,0,11,36,18,0,20,36,33,29,36,31,2,0,15,36,33,31,36,32,2,2,34,23,1,0,11,36,16,13,36,8,0,0,0,27,28,18,36,0,0,0,0,24,30,17,36,11,0,0,1,33,29,6,36,33,13,7,23,36,16,0,19,36,36,36,36,26,1,0,0,9,21,22,14,1,0,0,0,0,0,0,0,0,0
196       0,1,15,26,30,26,3,0,0,25,36,31,34,36,29,0,10,36,16,0,1,27,36,10,18,36,1,0,0,10,36,18,18,36,1,0,0,10,36,18,10,36,26,4,4,27,36,10,0,28,36,36,36,36,27,0,2,32,36,32,32,36,30,2,17,36,16,0,0,22,36,14,24,36,1,0,0,7,36,21,24,36,0,0,0,2,36,24,23,36,4,0,0,8,36,20,11,36,27,11,7,30,36,8,0,21,36,36,36,36,19,0,0,0,12,21,21,8,0,0,0,0,0,0,0,0,0,0
197       12,18,18,16,10,0,0,0,34,36,36,36,36,30,3,0,30,27,6,6,12,33,29,0,30,24,0,0,0,14,36,8,30,24,0,0,0,7,36,12,30,30,0,0,0,6,36,12,30,30,0,0,0,6,36,12,28,30,0,0,0,6,36,13,24,30,0,0,0,6,36,13,24,30,0,0,0,6,36,18,24,30,0,0,0,5,36,18,24,33,0,0,0,1,36,18,20,36,0,0,0,7,36,12,18,36,8,6,10,29,34,2,18,36,36,36,36,35,10,0,5,12,12,12,12,2,0,0
198       0,0,0,0,5,6,0,0,0,0,0,6,33,35,3,0,0,0,1,30,36,12,0,0,0,0,20,36,20,0,0,0,0,4,35,31,2,0,0,0,0,20,36,15,0,0,0,0,1,34,33,0,0,0,0,0,9,36,35,24,24,12,0,0,17,36,36,36,36,36,21,0,24,36,22,2,2,23,36,12,26,36,2,0,0,3,36,24,30,31,0,0,0,0,32,29,25,36,2,0,0,1,36,25,13,36,22,2,1,21,36,14,0,26,36,36,36,36,26,0,0,0,11,12,12,11,1,0
199       0,0,9,18,21,8,0,0,0,20,36,36,36,36,19,0,6,36,30,5,5,28,36,8,18,36,15,0,0,7,36,21,19,36,6,0,0,0,36,24,16,36,13,0,0,9,36,21,4,35,33,12,8,30,36,8,0,20,36,36,36,36,26,0,2,33,36,22,20,34,36,7,16,36,16,0,0,7,36,23,24,36,2,0,0,0,32,30,24,36,0,0,0,0,30,30,21,36,5,0,0,1,34,27,12,36,26,2,1,21,36,16,0,25,36,35,35,36,27,2,0,0,10,12,12,12,1,0
200       5,18,23,22,21,18,18,9,12,36,36,36,36,36,36,20,12,36,17,5,6,6,6,2,12,36,12,0,0,0,0,0,12,36,12,0,0,0,0,0,12,36,12,2,2,0,0,0,12,36,36,36,36,31,11,0,11,36,36,26,25,35,36,8,0,9,12,0,0,9,36,26,0,0,0,0,0,0,29,30,0,0,0,0,0,0,25,30,2,9,1,0,0,0,25,30,21,36,7,0,0,0,31,30,12,36,25,1,0,17,36,21,0,23,36,34,32,36,33,3,0,0,11,12,12,12,4,0
201       0,0,2,15,18,16,3,0,0,6,33,36,36,36,33,6,1,33,34,13,6,16,36,28,8,33,16,0,0,0,22,30,0,0,0,0,0,0,17,30,0,0,0,0,0,0,27,30,0,0,0,0,0,17,36,23,0,0,0,0,8,36,32,3,0,0,0,1,31,36,11,0,0,0,0,20,36,21,0,0,0,0,8,35,30,1,0,0,0,1,32,35,8,0,0,0,0,20,36,17,0,0,0,0,7,36,28,0,0,0,0,0,16,36,34,27,29,24,24,22,6,12,12,12,12,12,12,10
202       0,0,0,10,33,12,0,0,0,0,0,20,36,23,0,0,0,0,0,26,36,30,0,0,0,0,0,34,36,36,2,0,0,0,3,36,36,36,9,0,0,0,10,36,28,36,16,0,0,0,16,36,6,31,22,0,0,0,19,36,0,24,28,0,0,0,28,30,0,23,36,1,0,0,34,25,0,16,36,7,0,5,36,18,0,9,36,14,0,13,36,30,24,27,36,20,0,18,36,33,30,30,36,27,0,25,36,2,0,0,26,30,0,29,28,0,0,0,17,30,0,0,0,0,0,0,0,0
203       0,17,33,36,34,14,0,0,17,36,29,18,29,36,12,0,34,27,0,0,1,30,30,0,6,5,0,0,0,18,36,0,0,0,0,0,0,26,34,0,0,0,0,0,11,36,20,0,0,0,0,2,32,31,2,0,0,0,0,22,36,11,0,0,0,0,9,36,25,0,0,0,0,2,31,34,3,0,0,0,0,20,36,14,0,0,0,0,7,35,26,0,0,0,0,0,29,34,4,0,0,0,0,0,36,35,24,24,24,24,24,3,35,36,36,36,36,36,34,2,0,0,0,0,0,0,0,0
204       3,27,36,36,30,6,0,0,26,36,21,20,35,32,1,0,36,19,0,0,14,36,10,0,36,12,0,0,6,36,18,0,36,13,0,0,7,36,15,0,35,27,2,1,22,36,7,0,15,36,34,33,36,24,0,0,20,36,33,31,36,30,1,0,36,25,1,0,16,36,14,0,36,8,0,0,0,34,23,0,36,6,0,0,0,30,24,0,36,10,0,0,0,33,23,0,36,25,1,0,14,36,14,0,20,36,33,31,36,30,2,0,0,17,29,30,21,3,0,0,0,0,0,0,0,0,0,0
205       0,33,36,36,36,33,12,0,4,36,35,24,25,35,36,10,6,36,19,0,0,9,36,26,10,36,18,0,0,0,30,30,10,36,18,0,0,2,35,29,12,36,23,6,9,27,36,15,12,36,36,36,36,36,25,0,12,36,31,24,29,36,35,5,12,36,18,0,0,21,36,24,12,36,13,0,0,2,35,30,16,36,12,0,0,0,30,30,18,36,12,0,0,4,36,27,18,36,12,0,2,26,36,15,18,36,33,30,34,36,24,0,17,36,36,36,33,17,0,0,1,6,6,2,0,0,0,0
206       0,0,0,0,8,35,26,0,0,0,0,6,33,35,10,0,0,0,1,28,36,17,0,0,0,0,15,36,25,0,0,0,0,1,33,36,5,0,0,0,0,14,36,21,0,0,0,0,0,27,36,27,24,22,8,0,3,35,36,36,36,36,36,8,6,36,36,16,8,23,36,25,16,36,21,0,0,1,31,30,18,36,12,0,0,0,24,30,16,36,16,0,0,0,31,30,7,36,30,3,0,16,36,26,0,26,36,35,34,36,33,5,0,1,17,29,34,24,5,0,0,0,0,0,0,0,0,0
207       0,12,35,36,36,36,25,1,5,35,33,13,8,27,36,18,16,36,11,0,0,2,35,29,20,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,32,30,24,36,6,0,0,0,33,30,24,36,3,0,0,0,30,29,24,36,1,0,0,0,35,30,24,36,0,0,0,0,36,30,23,36,7,0,0,4,36,27,12,36,28,8,8,30,36,14,0,24,36,36,36,36,21,0,0,0,12,23,21,9,0,0,0,0,0,0,0,0,0,0
208       18,36,36,36,36,36,36,9,18,36,10,0,0,0,0,0,18,36,12,0,0,0,0,0,18,36,12,0,0,0,0,0,18,36,17,12,12,3,0,0,18,36,36,36,36,35,15,0,15,36,33,15,16,34,36,7,0,4,2,0,0,14,36,20,0,0,0,0,0,6,36,24,0,0,0,0,0,3,36,24,15,23,1,0,0,6,36,24,29,36,9,0,0,15,36,17,17,36,32,15,18,35,35,4,0,24,36,36,36,35,14,0,0,0,7,17,12,3,0,0,0,0,0,0,0,0,0,0
209       0,0,13,23,5,0,0,0,0,0,28,36,19,0,0,0,0,0,34,36,27,0,0,0,0,1,36,36,32,0,0,0,0,9,36,36,36,5,0,0,0,12,36,36,36,13,0,0,0,19,36,16,36,20,0,0,0,26,36,5,36,29,0,0,0,31,32,0,33,35,1,0,1,36,27,0,26,36,8,0,7,36,21,0,20,36,15,0,13,36,30,24,30,36,23,0,18,36,36,36,36,36,31,0,24,36,11,6,6,32,36,3,28,36,2,0,0,26,36,10,5,8,0,0,0,3,6,1
210       2,18,29,30,23,4,0,0,30,36,36,36,36,33,5,0,36,27,1,1,22,36,23,0,20,3,0,0,2,36,30,0,0,0,0,0,3,36,29,0,0,0,0,0,19,36,20,0,0,0,0,10,36,32,3,0,0,0,2,33,36,12,0,0,0,0,24,36,23,0,0,0,0,11,36,33,3,0,0,0,1,32,36,12,0,0,0,0,21,36,25,0,0,0,0,0,36,34,4,0,0,0,0,0,36,34,24,24,24,30,25,0,36,36,36,36,36,36,35,0,6,6,6,6,6,6,4,0
211       5,25,34,36,26,4,0,0,33,36,33,34,36,32,3,0,36,23,0,1,23,36,19,0,18,2,0,0,6,36,27,0,0,0,0,0,10,36,24,0,0,0,0,1,31,36,14,0,0,0,0,23,36,29,0,0,0,0,12,36,35,5,0,0,0,4,33,36,15,0,0,0,0,25,36,25,0,0,0,0,14,36,34,3,0,0,0,0,34,36,12,0,0,0,0,0,36,24,0,0,0,0,0,0,36,33,30,30,30,30,21,0,36,36,36,36,36,36,26,0,6,2,0,0,0,0,0,0
212       0,0,0,0,15,17,1,0,0,0,0,22,36,35,7,0,0,0,16,36,36,10,0,0,0,3,34,36,18,0,0,0,0,21,36,30,0,0,0,0,1,35,36,9,0,0,0,0,15,36,32,6,6,0,0,0,27,36,36,36,36,32,10,0,33,36,35,24,28,36,35,7,36,36,9,0,0,19,36,24,36,32,0,0,0,3,36,30,36,36,0,0,0,5,36,30,33,36,9,0,0,12,36,27,15,36,35,20,21,35,36,13,0,18,35,36,36,35,18,0,0,0,2,10,11,3,0,0
213       0,0,6,36,30,0,0,0,0,0,17,36,36,11,0,0,0,0,26,36,36,16,0,0,0,0,30,36,36,25,0,0,0,3,36,36,36,31,0,0,0,7,36,36,36,36,2,0,0,15,36,34,34,36,10,0,0,19,36,21,26,36,13,0,0,21,36,12,16,36,17,0,0,27,36,11,10,36,24,0,0,33,36,3,3,36,31,0,3,36,36,32,31,36,36,0,9,36,36,36,36,36,36,6,15,36,21,0,1,23,36,13,22,36,13,0,0,13,36,18,4,12,3,0,0,1,12,7
214       24,36,36,36,36,36,36,28,24,36,29,18,21,24,24,16,24,36,17,0,0,0,0,0,24,36,16,0,0,0,0,0,24,36,18,0,0,0,0,0,27,36,31,27,28,17,1,0,24,36,36,36,36,36,26,0,13,34,33,13,15,35,36,13,0,0,3,0,0,21,36,26,0,0,0,0,0,12,36,30,0,0,0,0,0,12,36,30,32,33,5,0,0,16,36,30,30,36,15,0,0,27,36,27,17,36,35,20,26,36,36,11,1,25,36,36,36,36,20,1,0,0,8,12,12,5,0,0
215       0,10,32,36,36,27,3,0,5,33,36,28,30,36,28,0,21,36,25,0,0,29,36,11,24,36,13,0,0,18,36,19,27,36,13,0,0,19,36,19,20,36,25,0,2,33,36,10,3,34,36,32,34,36,27,0,1,29,36,36,36,36,18,0,20,36,35,16,22,36,35,5,33,36,16,0,0,26,36,16,36,36,3,0,0,14,36,24,36,36,1,0,0,18,36,24,33,36,11,0,1,29,36,13,16,36,33,19,27,36,33,2,0,23,36,36,36,34,10,0,0,0,7,12,12,4,0,0
216       0,21,36,36,36,36,21,0,16,36,36,25,20,35,36,11,34,36,25,0,0,19,36,20,8,18,5,0,0,13,36,24,0,0,0,0,0,22,36,21,0,0,0,0,6,36,36,12,0,0,0,0,26,36,31,1,0,0,0,15,36,36,11,0,0,0,4,35,36,25,0,0,0,0,27,36,33,5,0,0,0,12,36,36,17,0,0,0,3,33,36,26,1,0,0,0,20,36,35,6,0,0,0,0,36,36,31,18,18,18,13,1,36,36,36,36,36,36,36,19,11,12,12,12,12,12,12,10
217       0,0,19,36,27,0,0,0,0,0,26,36,32,0,0,0,0,0,33,36,36,3,0,0,0,4,36,36,36,8,0,0,0,10,36,36,36,15,0,0,0,17,36,17,36,20,0,0,0,25,36,6,36,27,0,0,0,32,33,0,32,33,0,0,3,36,27,0,26,36,3,0,10,36,21,0,20,36,10,0,16,36,13,0,14,36,16,0,23,36,34,33,35,36,23,0,30,36,33,36,36,36,29,0,36,34,0,0,0,31,35,0,36,20,0,0,0,24,36,6,0,0,0,0,0,5,10,0
218       0,10,33,36,36,36,20,0,4,34,36,23,21,34,36,15,18,36,18,0,0,7,36,28,24,36,6,0,0,0,32,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,6,0,0,0,30,30,24,36,0,0,0,0,30,30,24,36,0,0,0,0,30,30,24,36,0,0,0,0,30,30,24,36,0,0,0,0,30,30,24,36,1,0,0,0,30,30,23,36,10,0,0,4,36,27,10,36,33,14,14,30,36,15,0,25,36,36,36,36,26,0,0,0,11,12,12,11,0,0
219       0,0,10,33,24,0,0,0,0,0,20,36,36,2,0,0,0,0,27,36,36,10,0,0,0,0,33,36,36,16,0,0,0,4,36,36,36,23,0,0,0,10,36,36,36,32,0,0,0,16,36,20,32,36,2,0,0,20,36,17,25,36,10,0,0,25,36,11,18,36,17,0,0,31,36,6,11,36,24,0,0,36,35,0,4,36,31,0,7,36,34,18,18,36,36,2,13,36,36,36,36,36,36,9,18,36,24,12,12,23,36,15,24,36,12,0,0,12,36,24,9,12,2,0,0,2,12,8
220       0,1,20,34,36,26,7,0,0,24,36,34,32,36,35,5,7,36,32,3,0,18,36,23,13,36,20,0,0,3,36,30,15,36,19,0,0,1,36,30,9,36,30,1,0,11,36,28,0,29,36,28,24,34,36,15,0,16,36,36,36,36,36,4,3,34,36,21,15,30,36,25,15,36,25,0,0,3,34,30,18,36,18,0,0,0,30,30,18,36,18,0,0,0,28,30,14,36,27,0,0,1,33,30,2,34,36,19,12,26,36,28,0,10,35,36,36,36,33,6,0,0,6,12,12,12,4,0
221       0,0,0,0,1,12,5,0,0,0,5,34,26,0,0,0,0,0,14,36,36,3,0,0,0,0,23,36,36,9,0,0,0,0,32,36,36,17,0,0,0,3,36,36,36,27,0,0,0,10,36,29,35,32,0,0,0,17,36,16,29,36,3,0,0,22,36,10,21,36,10,0,0,29,36,3,15,36,17,0,1,36,31,0,8,36,24,0,8,36,33,24,27,36,31,0,15,36,36,36,34,36,36,2,21,36,9,0,0,23,36,8,19,29,2,0,0,12,30,9,0,0,0,0,0,0,0,0
222       0,0,0,4,2,0,0,0,0,12,31,36,36,26,5,0,10,36,33,19,20,35,31,1,25,36,7,0,0,20,36,11,30,31,0,0,0,12,36,11,30,32,0,0,0,1,6,0,31,30,0,0,0,0,0,0,36,30,0,0,0,0,0,0,32,30,0,0,0,0,0,0,31,30,0,0,0,0,0,0,36,32,0,0,0,9,24,7,32,34,0,0,0,19,36,10,24,36,18,2,8,33,35,3,4,32,36,36,36,36,14,0,0,2,16,24,21,8,0,0,0,0,0,0,0,0,0,0
